Time,Displacement,Force
303.1,24.06273,137.75795
303.2,24.07114,138.2576
303.3,24.07918,136.40291
303.4,24.08743,137.19086
303.5,24.096,137.62708
303.6,24.10447,137.77289
303.7,24.11282,137.58652
303.8,24.12102,137.96677
303.9,24.12911,138.47351
304,24.13757,136.71796
304.1,24.14604,137.21733
304.2,24.15445,137.76363
304.3,24.16275,138.14594
304.4,24.17084,137.8326
304.5,24.17914,137.78622
304.6,24.18766,138.32961
304.7,24.19607,136.46617
304.8,24.20448,137.29559
304.9,24.21263,137.7795
305,24.22077,137.96068
305.1,24.22929,138.16566
305.2,24.2378,138.31738
305.3,24.24616,138.5426
305.4,24.25441,137.61842
305.5,24.2625,137.86522
305.6,24.2708,137.89442
305.7,24.27932,138.20509
305.8,24.28773,137.64897
305.9,24.29609,137.8978
306,24.30429,137.97284
306.1,24.31243,137.96548
306.2,24.32089,137.96707
306.3,24.32941,137.72742
306.4,24.33782,137.88631
306.5,24.34607,138.06209
306.6,24.35416,137.86089
306.7,24.36246,137.89508
306.8,24.37103,137.76714
306.9,24.3795,137.9993
307,24.38775,137.93135
307.1,24.39589,137.82219
307.2,24.40409,137.64232
307.3,24.41261,137.86694
307.4,24.42112,137.86717
307.5,24.42948,137.88757
307.6,24.43763,137.78937
307.7,24.44577,137.84889
307.8,24.45418,137.70464
307.9,24.46275,137.7861
308,24.47116,137.75935
308.1,24.47946,137.62846
308.2,24.48755,137.69885
308.3,24.4958,137.53389
308.4,24.50432,137.45157
308.5,24.51278,137.47778
308.6,24.52114,137.73463
308.7,24.52934,137.44337
308.8,24.53737,137.37929
308.9,24.54584,137.32745
309,24.55441,137.39146
309.1,24.56277,137.63408
309.2,24.57112,137.47646
309.3,24.57916,137.3737
309.4,24.58746,137.1888
309.5,24.59598,137.33353
309.6,24.60444,137.24939
309.7,24.61286,137.56007
309.8,24.621,137.38753
309.9,24.62909,137.09052
310,24.63755,137.27881
310.1,24.64607,137.35416
310.2,24.65448,137.44598
310.3,24.66278,137.39674
310.4,24.67077,137.01469
310.5,24.67912,137.11699
310.6,24.6877,136.94513
310.7,24.69611,137.27141
310.8,24.70446,137.31818
310.9,24.71266,137.16734
311,24.7208,137.14021
311.1,24.72927,135.41608
311.2,24.73779,135.94521
311.3,24.74614,136.69145
311.4,24.75444,136.41211
311.5,24.76248,135.24527
311.6,24.77084,135.73492
311.7,24.77936,135.98166
311.8,24.78777,135.90715
311.9,24.79613,136.32675
312,24.80427,136.84138
312.1,24.81241,135.15269
312.2,24.82093,135.52673
312.3,24.82939,136.00079
312.4,24.8378,136.37874
312.5,24.84611,136.27248
312.6,24.85414,136.77229
312.7,24.8625,134.72847
312.8,24.87102,135.61058
312.9,24.87948,136.1684
313,24.88778,136.5732
313.1,24.89593,136.27946
313.2,24.90413,136.78116
313.3,24.91259,135.09706
313.4,24.92105,135.63313
313.5,24.92946,136.23607
313.6,24.93771,136.64105
313.7,24.9458,136.15167
313.8,24.95416,136.69861
313.9,24.96273,135.463
314,24.97109,135.59738
314.1,24.97945,136.41463
314.2,24.98759,136.70325
314.3,24.99578,136.14633
314.4,25.0043,136.70973
314.5,25.01277,136.86664
314.6,25.02112,135.77982
314.7,25.02932,136.29152
314.8,25.03746,136.64064
314.9,25.04587,136.37831
315,25.05439,136.60605
315.1,25.06275,137.44098
315.2,25.07111,135.3056
315.3,25.07914,136.30559
315.4,25.08745,136.58018
315.5,25.09602,136.81621
315.6,25.10448,137.03084
315.7,25.11284,137.23724
315.8,25.12098,136.74828
315.9,25.12907,136.54962
316,25.13754,136.37091
316.1,25.14605,136.92087
316.2,25.15446,137.0999
316.3,25.16277,136.6819
316.4,25.1708,136.56322
316.5,25.17905,136.58603
316.6,25.18768,136.76712
316.7,25.19614,136.81198
316.8,25.2045,136.75618
316.9,25.21269,136.80312
317,25.22079,136.57616
317.1,25.22925,136.57408
317.2,25.23771,136.79886
317.3,25.24612,136.97699
317.4,25.25448,136.81903
317.5,25.26246,136.82626
317.6,25.27082,136.73669
317.7,25.27934,136.47153
317.8,25.2878,136.85603
317.9,25.29611,136.84662
318,25.30425,136.79247
318.1,25.31239,136.59138
318.2,25.32096,136.52274
318.3,25.32943,136.56451
318.4,25.33784,136.78302
318.5,25.34604,136.66479
318.6,25.35412,136.43773
318.7,25.36248,136.46928
318.8,25.37105,136.62534
318.9,25.37946,136.59323
319,25.38782,136.90027
319.1,25.39591,136.47913
319.2,25.40405,136.31871
319.3,25.41262,136.0677
319.4,25.42104,136.57916
319.5,25.4295,136.66356
319.6,25.43775,136.61658
319.7,25.44578,136.28105
319.8,25.45414,136.24922
319.9,25.46272,136.3681
320,25.47112,136.28809
320.1,25.47948,136.38889
320.2,25.48757,136.15733
320.3,25.49577,136.24536
320.4,25.50429,136.07394
320.5,25.51275,136.32188
320.6,25.52116,136.51091
320.7,25.5293,136.16545
320.8,25.53739,136.03163
320.9,25.54586,136.04395
321,25.55438,136.18362
321.1,25.56279,136.31995
321.2,25.57114,136.26735
321.3,25.57918,136.02853
321.4,25.58743,135.91878
321.5,25.596,135.07927
321.6,25.60446,135.59734
321.7,25.61282,136.0789
321.8,25.62102,133.82248
321.9,25.6291,134.50598
322,25.63752,134.85483
322.1,25.64609,135.06104
322.2,25.65445,134.92043
322.3,25.66275,135.40651
322.4,25.67079,134.52313
322.5,25.67909,134.32323
322.6,25.68766,134.71458
322.7,25.69607,135.21059
322.8,25.70448,134.81369
322.9,25.71262,135.51927
323,25.72077,135.23654
323.1,25.72929,134.47368
323.2,25.7378,134.78461
323.3,25.74616,135.26698
323.4,25.75441,134.92625
323.5,25.7625,135.2601
323.6,25.7708,135.94365
323.7,25.77932,134.12352
323.8,25.78778,134.71176
323.9,25.79609,135.22717
324,25.80429,135.18607
324.1,25.81243,135.30067
324.2,25.82089,135.73186
324.3,25.82941,133.59047
324.4,25.83782,134.50841
324.5,25.84607,135.20714
324.6,25.85411,135.51553
324.7,25.86251,135.02663
324.8,25.87103,135.85056
324.9,25.87944,134.20958
325,25.88775,134.7243
325.1,25.89589,135.12247
325.2,25.90409,135.43127
325.3,25.91261,135.59259
325.4,25.92113,135.97948
325.5,25.92948,135.28578
325.6,25.93768,135.01938
325.7,25.94577,135.11589
325.8,25.95418,135.35892
325.9,25.96275,135.80589
326,25.97116,135.74075
326.1,25.97947,135.39218
326.2,25.9875,135.25014
326.3,25.99575,135.57234
326.4,26.00432,135.1964
326.5,26.01278,135.13126
326.6,26.02114,135.40068
326.7,26.02934,135.40845
326.8,26.03743,134.91916
326.9,26.04584,135.00496
327,26.05436,135.16862
327.1,26.06282,135.21431
327.2,26.07113,135.13179
327.3,26.07916,134.71216
327.4,26.08747,134.87076
327.5,26.09598,134.82307
327.6,26.10445,134.51608
327.7,26.11285,134.85846
327.8,26.121,134.76044
327.9,26.12909,134.42398
328,26.13755,134.60051
328.1,26.14607,134.97592
328.2,26.15448,134.77014
328.3,26.16273,134.60535
328.4,26.17077,134.54466
328.5,26.17912,134.66174
328.6,26.18769,134.2675
328.7,26.19611,134.55928
328.8,26.20447,134.61406
328.9,26.21266,134.29991
329,26.2208,134.11172
329.1,26.22927,134.07878
329.2,26.23773,134.23087
329.3,26.24619,134.42165
329.4,26.25445,134.44597
329.5,26.26248,134.15134
329.6,26.27079,134.07056
329.7,26.27935,134.10724
329.8,26.28777,133.9993
329.9,26.29613,134.0369
330,26.30427,133.92473
330.1,26.31241,133.592
330.2,26.32093,133.81404
330.3,26.32939,134.13725
330.4,26.3378,134.03322
330.5,26.34611,133.8992
330.6,26.35414,133.76318
330.7,26.3625,133.9427
330.8,26.37107,133.89314
330.9,26.37948,133.97281
331,26.38779,133.74448
331.1,26.39587,133.7504
331.2,26.40407,133.6087
331.3,26.41259,133.57532
331.4,26.42105,133.57365
331.5,26.42946,133.67638
331.6,26.43772,133.60153
331.7,26.4458,133.384
331.8,26.45416,133.48929
331.9,26.46273,133.51779
332,26.47109,133.61723
332.1,26.47944,133.65825
332.2,26.48759,133.38072
332.3,26.49573,133.50844
332.4,26.5043,133.31586
332.5,26.51277,133.59973
332.6,26.52112,133.64729
332.7,26.52932,133.38197
332.8,26.53741,133.51543
332.9,26.54588,133.45064
333,26.55439,133.33781
333.1,26.56275,133.52252
333.2,26.57111,133.52303
333.3,26.57914,133.07306
333.4,26.58745,133.09737
333.5,26.59602,133.15483
333.6,26.60448,133.23128
333.7,26.61284,133.17686
333.8,26.62098,133.10835
333.9,26.62912,132.91785
334,26.63754,132.94112
334.1,26.64605,132.89478
334.2,26.65446,132.98868
334.3,26.66277,133.10791
334.4,26.6708,132.8334
334.5,26.67911,132.74126
334.6,26.68768,132.57016
334.7,26.69614,132.96753
334.8,26.7045,133.15398
334.9,26.71264,132.73685
335,26.72079,132.70163
335.1,26.72925,132.74907
335.2,26.73777,132.80724
335.3,26.74618,132.88324
335.4,26.75443,132.72523
335.5,26.76246,132.63908
335.6,26.77082,132.60683
335.7,26.77934,132.41716
335.8,26.78775,132.68158
335.9,26.79611,132.64536
336,26.80419,132.54063
336.1,26.81239,132.20155
336.2,26.82091,132.61729
336.3,26.82943,132.4066
336.4,26.83784,132.5896
336.5,26.84604,132.24869
336.6,26.85418,132.34236
336.7,26.86248,132.31902
336.8,26.87105,132.13959
336.9,26.87946,132.43471
337,26.88782,132.45868
337.1,26.89591,132.39644
337.2,26.9041,131.99326
337.3,26.91262,132.08115
337.4,26.92104,132.15811
337.5,26.9295,132.51575
337.6,26.9377,132.44957
337.7,26.94579,132.05836
337.8,26.95414,131.97641
337.9,26.96271,132.11534
338,26.97112,132.2283
338.1,26.97948,132.46431
338.2,26.98757,132.15041
338.3,26.99582,132.22525
338.4,27.00428,132.12213
338.5,27.01275,132.26588
338.6,27.02116,132.38342
338.7,27.02936,132.30423
338.8,27.03745,132.11987
338.9,27.04586,132.19211
339,27.05437,132.00546
339.1,27.06278,132.34529
339.2,27.07114,132.60123
339.3,27.07923,132.0688
339.4,27.08748,132.18391
339.5,27.096,131.99904
339.6,27.10441,132.30634
339.7,27.11282,132.30048
339.8,27.12102,132.29433
339.9,27.12911,131.89804
340,27.13757,132.02107
340.1,27.14609,132.06097
340.2,27.15444,132.37096
340.3,27.16275,132.228
340.4,27.17078,132.0616
340.5,27.17914,131.93416
340.6,27.18766,131.83919
340.7,27.19607,132.28661
340.8,27.20448,132.30794
340.9,27.21268,132.14305
341,27.22077,132.10506
341.1,27.22928,131.78436
341.2,27.23775,132.15123
341.3,27.24616,132.15559
341.4,27.25441,132.02924
341.5,27.2625,131.99899
341.6,27.2708,131.90445
341.7,27.27932,132.09752
341.8,27.28778,131.99728
341.9,27.29614,131.98502
342,27.30429,131.85312
342.1,27.31243,131.96629
342.2,27.32089,131.89427
342.3,27.32936,132.10905
342.4,27.33782,132.21225
342.5,27.34607,131.84338
342.6,27.35416,131.82892
342.7,27.36252,131.99887
342.8,27.37103,131.64362
342.9,27.37945,131.97311
343,27.3878,132.11456
343.1,27.39594,131.8308
343.2,27.40409,131.739
343.3,27.41261,131.94768
343.4,27.42107,131.74638
343.5,27.42948,132.04515
343.6,27.43768,131.95811
343.7,27.44577,131.58693
343.8,27.45418,131.59474
343.9,27.46275,131.83308
344,27.47111,131.96127
344.1,27.47946,131.95821
344.2,27.48755,131.56392
344.3,27.49575,131.55258
344.4,27.50432,131.66145
344.5,27.51278,131.83733
344.6,27.52114,131.867
344.7,27.52934,131.66953
344.8,27.53743,131.6228
344.9,27.54584,131.37817
345,27.55436,131.73982
345.1,27.56277,131.8338
345.2,27.57113,131.90675
345.3,27.57916,131.54303
345.4,27.58746,131.39409
345.5,27.59598,131.59763
345.6,27.60445,131.76051
345.7,27.61286,131.7785
345.8,27.621,131.69043
345.9,27.62909,131.46361
346,27.63755,131.52496
346.1,27.64607,131.52892
346.2,27.65448,131.64893
346.3,27.66279,131.50841
346.4,27.67082,131.42328
346.5,27.67912,131.40405
346.6,27.6877,131.6331
346.7,27.69611,131.66618
346.8,27.70446,131.56689
346.9,27.71266,131.61806
347,27.7208,131.3782
347.1,27.72927,131.49284
347.2,27.73773,131.37589
347.3,27.74614,131.46439
347.4,27.75439,131.49777
347.5,27.76243,131.51152
347.6,27.77078,131.36139
347.7,27.77936,131.34254
347.8,27.78777,131.39555
347.9,27.79618,131.42909
348,27.80427,131.27676
348.1,27.81236,131.19693
348.2,27.82093,131.23454
348.3,27.82939,131.52785
348.4,27.8378,131.67503
348.5,27.84611,131.35515
348.6,27.85414,131.33719
348.7,27.8625,131.25156
348.8,27.87102,131.20885
348.9,27.87948,131.52075
349,27.88784,131.50171
349.1,27.89593,131.18323
349.2,27.90407,130.96727
349.3,27.91264,131.2003
349.4,27.92105,131.31924
349.5,27.92946,131.53865
349.6,27.93771,131.39223
349.7,27.9458,131.00575
349.8,27.95416,131.07953
349.9,27.96273,131.21228
350,27.97109,131.30551
350.1,27.9795,131.2625
350.2,27.98759,130.82352
350.3,27.99578,131.17307
350.4,28.0043,131.05788
350.5,28.01277,131.20158
350.6,28.02112,131.19221
350.7,28.02932,130.92175
350.8,28.03741,130.89841
350.9,28.04582,130.84874
351,28.05434,131.02478
351.1,28.0628,131.14046
351.2,28.07116,131.05164
351.3,28.07914,130.85715
351.4,28.08744,130.75641
351.5,28.09602,130.85446
351.6,28.10448,131.04062
351.7,28.11284,131.03502
351.8,28.12098,130.76613
351.9,28.12907,130.61983
352,28.13754,130.79584
352.1,28.14605,130.77339
352.2,28.15446,131.33443
352.3,28.16277,130.98907
352.4,28.1708,130.82069
352.5,28.17911,130.78108
352.6,28.18768,131.0229
352.7,28.19614,130.98598
352.8,28.2045,131.1521
352.9,28.21264,131.03758
353,28.22079,130.73712
353.1,28.22925,130.57895
353.2,28.23771,130.88242
353.3,28.24612,130.98036
353.4,28.25443,131.02419
353.5,28.26246,130.76172
353.6,28.27082,130.84364
353.7,28.27934,130.83046
353.8,28.2878,130.85677
353.9,28.29611,131.0394
354,28.3042,130.76239
354.1,28.31239,130.44484
354.2,28.32096,130.60782
354.3,28.32943,130.74055
354.4,28.33784,130.72057
354.5,28.34603,130.66344
354.6,28.35418,130.58313
354.7,28.36248,130.43629
354.8,28.37105,130.76688
354.9,28.37947,130.60034
355,28.38782,130.60323
355.1,28.39591,130.63446
355.2,28.40405,130.36469
355.3,28.41262,130.2003
355.4,28.42109,130.54144
355.5,28.4295,130.53078
355.6,28.43769,130.29694
355.7,28.44579,130.3443
355.8,28.45414,130.4623
355.9,28.46271,130.03523
356,28.47112,130.54488
356.1,28.47948,130.55847
356.2,28.48757,130.16232
356.3,28.49577,130.09837
356.4,28.50434,130.11458
356.5,28.5128,130.31033
356.6,28.52116,130.36996
356.7,28.5293,130.26363
356.8,28.53739,130.12123
356.9,28.54586,130.23299
357,28.55437,130.13518
357.1,28.56279,130.43877
357.2,28.57109,130.29837
357.3,28.57918,129.90759
357.4,28.58743,129.81812
357.5,28.596,130.04837
357.6,28.60441,130.09041
357.7,28.61282,130.26256
357.8,28.62102,130.10097
357.9,28.62911,129.94757
358,28.63757,129.87766
358.1,28.64603,129.92244
358.2,28.65445,130.16466
358.3,28.66275,130.03728
358.4,28.67079,129.82246
358.5,28.67914,129.91789
358.6,28.68766,129.91769
358.7,28.69607,129.9691
358.8,28.70448,130.15967
358.9,28.71262,129.82663
359,28.72071,130.0025
359.1,28.72929,129.76791
359.2,28.7378,129.76317
359.3,28.74616,130.14149
359.4,28.75441,129.85959
359.5,28.7625,129.87251
359.6,28.7708,129.912
359.7,28.77932,129.74979
359.8,28.78779,130.02319
359.9,28.79609,130.16241
360,28.80428,129.74562
360.1,28.81243,129.95274
360.2,28.82095,129.93358
360.3,28.82936,129.75806
360.4,28.83782,129.98331
360.5,28.84607,129.9552
360.6,28.85411,129.66251
360.7,28.86252,129.70522
360.8,28.87103,129.92555
360.9,28.87945,129.83694
361,28.8878,129.98462
361.1,28.89589,129.81558
361.2,28.90409,129.68396
361.3,28.91261,129.52483
361.4,28.92107,129.67892
361.5,28.92948,129.86726
361.6,28.93762,129.63857
361.7,28.94577,129.58374
361.8,28.95418,129.42632
361.9,28.96275,129.67834
362,28.97116,129.80103
362.1,28.97946,129.79918
362.2,28.98755,129.64752
362.3,28.9958,129.67479
362.4,29.00432,129.74681
362.5,29.01279,129.7816
362.6,29.02114,129.8326
362.7,29.02934,129.88805
362.8,29.03743,129.62891
362.9,29.04584,129.61037
363,29.05441,129.56839
363.1,29.06277,129.80447
363.2,29.07113,129.77419
363.3,29.07921,129.72423
363.4,29.08746,129.55779
363.5,29.09598,129.62325
363.6,29.1045,129.83527
363.7,29.11286,129.99823
363.8,29.121,129.81747
363.9,29.12909,129.74425
364,29.13755,129.61745
364.1,29.14607,129.67902
364.2,29.15443,129.89691
364.3,29.16273,129.6929
364.4,29.17077,129.66451
364.5,29.17907,129.49905
364.6,29.1877,129.38956
364.7,29.19611,129.57549
364.8,29.20446,129.83157
364.9,29.21266,129.46634
365,29.2208,129.26834
365.1,29.22927,129.55408
365.2,29.23773,129.12849
365.3,29.24614,129.49138
365.4,29.25439,129.67775
365.5,29.26248,129.2292
365.6,29.27078,129.06918
365.7,29.27936,129.53545
365.8,29.28782,128.79129
365.9,29.29612,129.21231
366,29.30427,129.15521
366.1,29.31241,129.06905
366.2,29.32093,128.75713
366.3,29.32939,129.20045
366.4,29.3378,129.31056
366.5,29.34611,129.01299
366.6,29.35414,128.83003
366.7,29.3625,129.03235
366.8,29.37102,128.83299
366.9,29.37948,129.06848
367,29.38784,129.08281
367.1,29.39587,128.56433
367.2,29.40412,128.50896
367.3,29.41259,128.71153
367.4,29.42105,128.68365
367.5,29.42946,128.8649
367.6,29.43771,128.63902
367.7,29.4458,128.43919
367.8,29.45416,128.83521
367.9,29.46268,128.45581
368,29.47109,128.74564
368.1,29.4795,128.81094
368.2,29.48759,128.52489
368.3,29.49578,128.41354
368.4,29.5043,128.60161
368.5,29.51277,128.68413
368.6,29.51609,127.83427
368.7,29.50527,121.14381
368.8,29.49552,114.07346
368.9,29.487,111.20494
369,29.47859,110.21524
369.1,29.47007,109.78398
369.2,29.46161,109.55614
369.3,29.45346,109.32527
369.4,29.44527,109.22869
369.5,29.43691,108.8231
369.6,29.4285,108.88822
369.7,29.42003,108.60008
369.8,29.41168,108.21368
369.9,29.40364,107.90666
370,29.39529,107.55135
370.1,29.38693,107.43356
370.2,29.37841,107.53426
370.3,29.36995,107.48511
370.4,29.3618,107.62502
370.5,29.35366,107.41956
370.6,29.34525,107.20757
370.7,29.33684,107.38037
370.8,29.32832,107.19637
370.9,29.32002,107.33812
371,29.31193,107.09316
371.1,29.30363,106.96327
371.2,29.29521,106.98434
371.3,29.28675,107.02084
371.4,29.27829,107.07011
371.5,29.2702,106.82172
371.6,29.262,106.97485
371.7,29.25359,106.61382
371.8,29.24518,106.63596
371.9,29.23666,106.65664
372,29.22836,106.74813
372.1,29.22027,106.75775
372.2,29.21191,106.22898
372.3,29.2035,106.55949
372.4,29.19503,106.37307
372.5,29.18662,106.46151
372.6,29.17848,106.39166
372.7,29.17029,106.26824
372.8,29.16193,106.10785
372.9,29.15346,106.15273
373,29.145,106.17855
373.1,29.13675,106.32196
373.2,29.1286,106.21349
373.3,29.1203,105.91868
373.4,29.11184,105.98402
373.5,29.10332,106.09632
373.6,29.09491,105.83007
373.7,29.08693,106.08678
373.8,29.07868,105.83086
373.9,29.07021,105.74082
374,29.06175,105.67881
374.1,29.05329,105.56135
374.2,29.04509,105.71268
374.3,29.037,105.44009
374.4,29.02864,105.31565
374.5,29.02018,105.39038
374.6,29.01171,105.47565
374.7,29.00336,105.33997
374.8,28.99527,105.62032
374.9,28.98697,105.32258
375,28.97855,105.28419
375.1,28.97009,105.37445
375.2,28.96162,105.26055
375.3,28.95343,105.2373
375.4,28.94528,105.32851
375.5,28.93693,105.26839
375.6,28.92852,105.0732
375.7,28.92,105.1991
375.8,28.91164,105.20596
375.9,28.90366,105.16983
376,28.8953,105.04765
376.1,28.88689,104.98708
376.2,28.87843,105.01236
376.3,28.86996,105.20116
376.4,28.86182,105.02084
376.5,28.85362,104.77666
376.6,28.84527,104.78672
376.7,28.8368,104.73293
376.8,28.82829,104.75565
376.9,28.82004,104.75228
377,28.81195,104.87652
377.1,28.80359,104.86249
377.2,28.79518,104.66556
377.3,28.78671,104.57368
377.4,28.7783,104.75448
377.5,28.77016,104.92953
377.6,28.76202,104.68004
377.7,28.75361,104.65318
377.8,28.74514,104.4911
377.9,28.73668,104.63006
378,28.72837,104.67865
378.1,28.72029,104.67101
378.2,28.71198,104.27708
378.3,28.70352,104.34227
378.4,28.695,104.48058
378.5,28.68659,104.49378
378.6,28.67855,104.34097
378.7,28.6703,104.38253
378.8,28.66189,104.29797
378.9,28.65343,104.31302
379,28.64496,104.46439
379.1,28.63677,104.17809
379.2,28.62863,104.21976
379.3,28.62027,104.20652
379.4,28.61186,104.18118
379.5,28.60339,104.18007
379.6,28.59498,104.24141
379.7,28.58684,104.17533
379.8,28.57864,104.15863
379.9,28.57018,104.08337
380,28.56177,104.02382
380.1,28.5533,103.99872
380.2,28.54511,104.12183
380.3,28.53696,103.9388
380.4,28.52861,103.79671
380.5,28.5202,103.85026
380.6,28.51168,103.86096
380.7,28.50332,104.0369
380.8,28.49529,103.86014
380.9,28.48698,103.76558
381,28.47857,103.914
381.1,28.47005,103.53078
381.2,28.46159,103.61066
381.3,28.45345,103.68502
381.4,28.4453,103.59849
381.5,28.43694,103.63319
381.6,28.42848,103.6776
381.7,28.42002,103.58508
381.8,28.41171,103.70329
381.9,28.40363,103.67436
382,28.39532,103.48466
382.1,28.38686,103.54059
382.2,28.37844,103.63229
382.3,28.36998,103.5378
382.4,28.36184,103.60976
382.5,28.35364,103.56471
382.6,28.34518,103.33226
382.7,28.33682,103.30025
382.8,28.3283,103.28209
382.9,28.32,103.36235
383,28.31191,103.27879
383.1,28.3036,103.27903
383.2,28.2952,103.38218
383.3,28.28673,103.19445
383.4,28.27832,103.18575
383.5,28.27018,103.40288
383.6,28.26198,103.38348
383.7,28.25362,103.05598
383.8,28.24516,103.21656
383.9,28.23664,103.002
384,28.22839,103.13218
384.1,28.2203,102.97397
384.2,28.21194,103.08763
384.3,28.20348,103.02103
384.4,28.19502,103.05922
384.5,28.18661,102.89147
384.6,28.17852,102.93024
384.7,28.17032,103.12186
384.8,28.16186,102.9398
384.9,28.1535,102.90921
385,28.14498,102.977
385.1,28.13673,102.94028
385.2,28.12859,102.83211
385.3,28.12034,102.79373
385.4,28.11188,102.79706
385.5,28.10336,102.65102
385.6,28.09495,102.75815
385.7,28.08686,102.84575
385.8,28.07866,102.47379
385.9,28.07025,102.48988
386,28.06178,102.57767
386.1,28.05326,102.70058
386.2,28.04507,102.46922
386.3,28.03698,102.51286
386.4,28.02857,102.5623
386.5,28.02021,102.3804
386.6,28.0117,102.52585
386.7,28.00334,102.52674
386.8,27.99525,102.47089
386.9,27.98694,102.30463
387,27.97853,102.30798
387.1,27.97007,102.27287
387.2,27.96161,102.17857
387.3,27.95346,102.40509
387.4,27.94527,102.21234
387.5,27.93691,102.18571
387.6,27.92845,102.13352
387.7,27.91998,102.03955
387.8,27.91168,102.27544
387.9,27.90359,102.11278
388,27.89528,102.12956
388.1,27.88693,101.95487
388.2,27.87841,102.13986
388.3,27.86994,102.28441
388.4,27.8618,101.95082
388.5,27.85366,102.0015
388.6,27.84525,101.9967
388.7,27.83684,101.88618
388.8,27.82832,101.88361
388.9,27.82002,101.83934
389,27.81193,101.86534
389.1,27.80362,101.84464
389.2,27.79521,101.72417
389.3,27.7867,101.79663
389.4,27.77828,101.64645
389.5,27.7702,101.9865
389.6,27.762,101.64074
389.7,27.75364,101.83678
389.8,27.74512,101.57383
389.9,27.73666,101.70908
390,27.72841,101.58617
390.1,27.72027,101.65392
390.2,27.71191,101.46687
390.3,27.7035,101.46548
390.4,27.69504,101.50127
390.5,27.68663,101.59108
390.6,27.67854,101.53667
390.7,27.67028,101.46844
390.8,27.66187,101.37369
390.9,27.65346,101.46233
391,27.64495,101.38226
391.1,27.63675,101.57306
391.2,27.62866,101.25529
391.3,27.6203,101.33311
391.4,27.61189,101.23664
391.5,27.60332,101.22974
391.6,27.59496,101.30076
391.7,27.58693,101.39669
391.8,27.57862,101.15464
391.9,27.57021,101.20403
392,27.56175,101.03443
392.1,27.55329,101.20786
392.2,27.54509,101.15778
392.3,27.537,101.15757
392.4,27.52864,100.99095
392.5,27.52018,100.89193
392.6,27.51171,101.04242
392.7,27.5033,100.91405
392.8,27.49527,100.91419
392.9,27.48696,100.9992
393,27.47855,100.87806
393.1,27.47009,100.99979
393.2,27.46163,100.92768
393.3,27.45343,100.98221
393.4,27.44528,100.83605
393.5,27.43687,100.8279
393.6,27.42851,100.53893
393.7,27.42,100.76823
393.8,27.41164,100.83188
393.9,27.40361,100.84815
394,27.3953,100.62809
394.1,27.38689,100.6333
394.2,27.37843,100.64654
394.3,27.36996,100.84853
394.4,27.36182,100.58461
394.5,27.35368,100.40995
394.6,27.34527,100.47321
394.7,27.3368,100.56573
394.8,27.32829,100.4289
394.9,27.32003,100.5863
395,27.31194,100.46693
395.1,27.30359,100.42706
395.2,27.29518,100.35271
395.3,27.28677,100.42326
395.4,27.27831,100.42008
395.5,27.27016,100.46637
395.6,27.26202,100.4945
395.7,27.25361,100.4071
395.8,27.24514,100.37515
395.9,27.23662,100.32378
396,27.22837,100.2998
396.1,27.22029,100.14732
396.2,27.21198,100.19688
396.3,27.20352,100.12311
396.4,27.195,100.35044
396.5,27.18659,100.18407
396.6,27.1785,100.29111
396.7,27.1703,100.0315
396.8,27.16195,100.13937
396.9,27.15348,100.18298
397,27.14496,100.28437
397.1,27.13677,100.36607
397.2,27.12863,100.13713
397.3,27.12027,99.9819
397.4,27.11185,100.02448
397.5,27.10339,100.02911
397.6,27.09498,100.02463
397.7,27.08689,100.01949
397.8,27.07859,99.83637
397.9,27.07018,99.89629
398,27.06171,99.80319
398.1,27.0533,99.94516
398.2,27.04511,100.16927
398.3,27.03696,99.92565
398.4,27.0286,99.55504
398.5,27.02019,99.75738
398.6,27.01168,99.77776
398.7,27.00332,99.83154
398.8,26.99529,99.80084
398.9,26.98698,99.73791
399,26.97857,99.73296
399.1,26.97005,99.77309
399.2,26.96159,99.75523
399.3,26.95345,99.72572
399.4,26.9453,99.75891
399.5,26.93694,99.5247
399.6,26.92848,99.56734
399.7,26.92002,99.62749
399.8,26.91171,99.6071
399.9,26.90363,99.64346
400,26.89532,99.61438
400.1,26.88691,99.41644
400.2,26.87839,99.57693
400.3,26.86998,99.6199
400.4,26.86184,99.50282
400.5,26.85364,99.36829
400.6,26.84523,99.48412
400.7,26.83682,99.50113
400.8,26.8283,99.33783
400.9,26.82,99.54102
401,26.81196,99.53406
401.1,26.80361,99.21995
401.2,26.79519,99.4501
401.3,26.78673,99.42924
401.4,26.77832,99.61453
401.5,26.77018,99.36498
401.6,26.76198,99.58925
401.7,26.75362,99.35535
401.8,26.74516,99.00241
401.9,26.73664,99.23046
402,26.72839,99.2511
402.1,26.72025,99.33566
402.2,26.71194,99.14826
402.3,26.70354,99.10629
402.4,26.69502,99.20832
402.5,26.68661,99.03808
402.6,26.67852,99.28388
402.7,26.67032,99.00399
402.8,26.66186,98.84923
402.9,26.65345,99.05827
403,26.64498,99.03754
403.1,26.63679,99.06602
403.2,26.62864,99.10406
403.3,26.62028,99.05889
403.4,26.61187,98.99972
403.5,26.60336,98.8807
403.6,26.59494,98.991
403.7,26.58686,98.95235
403.8,26.57866,98.64404
403.9,26.57025,98.86947
404,26.56178,98.88839
404.1,26.55327,98.73937
404.2,26.54512,98.92393
404.3,26.53698,98.78658
404.4,26.52862,98.62603
404.5,26.52016,98.63147
