Time,Displacement,Force
414.7,23.00486,63.93727
414.8,23.01338,64.02801
414.9,23.02179,64.2466
415,23.03009,64.1168
415.1,23.03807,64.02753
415.2,23.04638,64.08572
415.3,23.055,64.14294
415.4,23.06341,64.13088
415.5,23.07177,63.96272
415.6,23.07991,64.00096
415.7,23.08805,64.04443
415.8,23.09652,63.92758
415.9,23.10504,63.88431
416,23.11345,64.05806
416.1,23.12175,64.08472
416.2,23.12979,63.94387
416.3,23.13809,64.10476
416.4,23.14666,63.9687
416.5,23.15507,63.89268
416.6,23.16343,64.12073
416.7,23.17152,64.0147
416.8,23.17971,63.73256
416.9,23.18823,63.79595
417,23.19675,63.92089
417.1,23.20511,63.65895
417.2,23.21336,63.70682
417.3,23.22139,63.89659
417.4,23.2298,63.70135
417.5,23.23832,63.68476
417.6,23.24678,63.52969
417.7,23.25509,63.67192
417.8,23.26318,63.56187
417.9,23.27143,63.69781
418,23.27989,63.6811
418.1,23.28836,63.65506
418.2,23.29677,63.75687
418.3,23.30502,63.82865
418.4,23.31305,63.65866
418.5,23.32146,63.58047
418.6,23.33004,63.51484
418.7,23.33844,63.86507
418.8,23.34675,63.62205
418.9,23.35479,63.73195
419,23.36304,63.63727
419.1,23.37166,63.76909
419.2,23.38013,63.74994
419.3,23.38848,63.76424
419.4,23.39657,63.6999
419.5,23.40471,63.64223
419.6,23.41318,63.54724
419.7,23.42164,63.57169
419.8,23.43011,63.61241
419.9,23.43835,63.56773
420,23.44645,63.60752
420.1,23.45475,63.55012
420.2,23.46332,63.69685
420.3,23.47173,63.6477
420.4,23.48014,63.4561
420.5,23.48828,63.52819
420.6,23.49637,63.52906
420.7,23.50489,63.33868
420.8,23.51336,63.50624
420.9,23.52177,63.50805
421,23.53002,63.54195
421.1,23.53811,63.48565
421.2,23.54641,63.48398
421.3,23.55498,63.53037
421.4,23.56345,63.56638
421.5,23.57175,63.60102
421.6,23.57984,63.64828
421.7,23.58804,63.422
421.8,23.59655,63.4971
421.9,23.60507,63.51209
422,23.61343,63.49254
422.1,23.62168,63.50893
422.2,23.62977,63.42972
422.3,23.63812,63.50925
422.4,23.64664,63.38452
422.5,23.65511,63.32732
422.6,23.66341,63.35619
422.7,23.67155,63.40443
422.8,23.67964,63.39165
422.9,23.68821,63.51462
423,23.69668,63.42997
423.1,23.70509,63.46929
423.2,23.71339,63.59946
423.3,23.72143,63.47346
423.4,23.72978,63.69857
423.5,23.7383,63.63029
423.6,23.74677,63.69401
423.7,23.75513,63.57532
423.8,23.76322,63.52379
423.9,23.77136,63.55327
424,23.77993,63.54935
424.1,23.78839,63.38939
424.2,23.79675,63.3942
424.3,23.80494,63.80381
424.4,23.81304,63.47237
424.5,23.82145,63.36578
424.6,23.83002,63.55278
424.7,23.83843,63.73129
424.8,23.84673,63.75742
424.9,23.85487,63.55682
425,23.86307,63.62261
425.1,23.87164,63.70695
425.2,23.88005,63.56174
425.3,23.88846,63.56724
425.4,23.8966,63.44582
425.5,23.9047,63.31314
425.6,23.91316,63.18341
425.7,23.92168,63.27211
425.8,23.93009,63.43421
425.9,23.93839,63.35856
426,23.94648,63.43444
426.1,23.95468,63.46148
426.2,23.9633,63.45143
426.3,23.97171,63.2263
426.4,23.98012,63.44218
426.5,23.98827,63.32189
426.6,23.99641,63.37789
426.7,24.00488,63.19634
426.8,24.01334,63.32827
426.9,24.02175,63.4286
427,24.03005,63.41693
427.1,24.03809,63.37319
427.2,24.04645,63.42293
427.3,24.05496,63.34435
427.4,24.06332,63.23684
427.5,24.07173,63.45375
427.6,24.07993,63.50558
427.7,24.08807,63.45571
427.8,24.09653,63.33797
427.9,24.10505,63.24457
428,24.11341,63.22268
428.1,24.12171,63.23074
428.2,24.1298,63.33591
428.3,24.13811,63.23957
428.4,24.14663,63.35445
428.5,24.15509,63.20433
428.6,24.16339,63.34366
428.7,24.17154,63.23318
428.8,24.17973,63.46032
428.9,24.1882,63.23545
429,24.19666,63.36345
429.1,24.20507,63.31571
429.2,24.21332,63.40955
429.3,24.22141,63.25716
429.4,24.22982,63.38057
429.5,24.23839,63.44889
429.6,24.24681,63.36526
429.7,24.25511,63.43609
429.8,24.2632,63.61375
429.9,24.27139,63.62288
430,24.27991,63.40836
430.1,24.28837,63.48947
430.2,24.29673,63.43336
430.3,24.30498,63.24838
430.4,24.31307,63.31046
430.5,24.32143,63.33364
430.6,24.33,63.30809
430.7,24.33841,63.22788
430.8,24.34677,63.24102
430.9,24.35486,63.11691
431,24.36305,63.16405
431.1,24.37162,63.10453
431.2,24.38009,63.10727
431.3,24.38839,63.48212
431.4,24.39664,63.16943
431.5,24.40473,63.18036
431.6,24.41314,63.15139
431.7,24.42166,63.28195
431.8,24.43007,63.41512
431.9,24.43832,63.20464
432,24.44641,63.28386
432.1,24.45471,63.12108
432.2,24.46329,63.34731
432.3,24.47175,63.32837
432.4,24.4801,63.23505
432.5,24.48825,63.26001
432.6,24.49639,63.13408
432.7,24.50486,63.27266
432.8,24.51332,63.21276
432.9,24.52178,63.22631
433,24.53004,63.28123
433.1,24.53807,62.97005
433.2,24.54638,63.1025
433.3,24.55494,63.04395
433.4,24.56341,63.15119
433.5,24.57177,63.06638
433.6,24.57991,62.96189
433.7,24.58805,62.98499
433.8,24.59652,63.22669
433.9,24.60504,63.06636
434,24.6135,62.88374
434.1,24.62175,62.9171
434.2,24.62979,63.10379
434.3,24.63814,62.92941
434.4,24.64661,63.05544
434.5,24.65507,63.0895
434.6,24.66343,63.01273
434.7,24.67152,63.01621
434.8,24.67971,63.06627
434.9,24.68823,62.96278
435,24.69664,63.21376
435.1,24.70505,63.07754
435.2,24.71336,63.09595
435.3,24.72145,63.15293
435.4,24.7298,63.20204
435.5,24.73832,63.06621
435.6,24.74673,62.99177
435.7,24.75509,63.1838
435.8,24.76318,63.17413
435.9,24.77143,63.23297
436,24.77989,63.18798
436.1,24.78836,63.2626
436.2,24.79676,63.26893
436.3,24.80496,63.27829
436.4,24.813,63.05303
436.5,24.82146,63.10443
436.6,24.82998,63.14686
436.7,24.83839,63.01556
436.8,24.84675,63.03619
436.9,24.85484,62.97482
437,24.86309,62.99484
437.1,24.8716,63.04981
437.2,24.88007,63.01148
437.3,24.88848,62.9785
437.4,24.89663,62.84735
437.5,24.90477,62.97945
437.6,24.91318,62.99437
437.7,24.92164,62.87374
437.8,24.93011,62.88093
437.9,24.93841,62.93521
438,24.9465,63.15324
438.1,24.95475,63.20103
438.2,24.96326,63.04196
438.3,24.97168,62.93027
438.4,24.98009,62.99884
438.5,24.98829,62.97126
438.6,24.99637,63.07347
438.7,25.00484,62.97382
438.8,25.01336,63.08572
438.9,25.02177,63.12936
439,25.03002,63.09288
439.1,25.03811,62.91693
439.2,25.04641,63.06057
439.3,25.05498,62.99371
439.4,25.06339,62.96778
439.5,25.07175,62.99135
439.6,25.07984,63.00774
439.7,25.08803,62.94333
439.8,25.09655,63.03187
439.9,25.10507,62.91865
440,25.11348,62.99873
440.1,25.12173,63.00661
440.2,25.12977,62.88104
440.3,25.13812,62.94923
440.4,25.14664,62.94757
440.5,25.15511,62.83038
440.6,25.16341,62.84095
440.7,25.17155,62.74915
440.8,25.1797,62.77248
440.9,25.18822,62.82953
441,25.19668,62.98657
441.1,25.20509,62.92633
441.2,25.21339,62.74656
441.3,25.22137,62.71425
441.4,25.22979,62.46324
441.5,25.2383,62.5942
441.6,25.24677,62.83854
441.7,25.25512,62.76751
441.8,25.26321,62.70115
441.9,25.27136,62.64022
442,25.27993,62.66743
442.1,25.28839,62.74622
442.2,25.29675,62.60466
442.3,25.30495,62.62614
442.4,25.31303,62.59856
442.5,25.32145,62.69244
442.6,25.33002,62.84919
442.7,25.33843,62.62114
442.8,25.34673,62.68464
442.9,25.35482,62.51898
443,25.36307,62.77293
443.1,25.37164,62.7202
443.2,25.38011,62.4382
443.3,25.38846,62.7008
443.4,25.39666,62.76552
443.5,25.40469,62.58227
443.6,25.41316,62.76611
443.7,25.42168,62.81589
443.8,25.43009,62.74913
443.9,25.43839,62.72107
444,25.44648,62.79565
444.1,25.45468,62.72629
444.2,25.4633,62.52401
444.3,25.47171,62.66314
444.4,25.48013,62.84328
444.5,25.48827,62.72619
444.6,25.49641,62.56013
444.7,25.50482,62.73126
444.8,25.51339,62.4813
444.9,25.5218,62.79311
445,25.53005,62.7397
445.1,25.53809,62.8004
445.2,25.54639,62.64194
445.3,25.55496,62.70952
445.4,25.56337,62.69764
445.5,25.57178,62.45852
445.6,25.57993,62.50779
445.7,25.58807,62.56338
445.8,25.59653,62.65758
445.9,25.60505,62.41506
446,25.61341,62.55509
446.1,25.62171,62.40672
446.2,25.62975,62.44296
446.3,25.63811,62.51413
446.4,25.64662,62.65053
446.5,25.65509,62.41594
446.6,25.66345,62.54477
446.7,25.67148,62.47157
446.8,25.67973,62.49179
446.9,25.68825,62.28936
447,25.69671,62.37559
447.1,25.70513,62.36723
447.2,25.71337,62.43263
447.3,25.72136,62.35301
447.4,25.72982,62.51794
447.5,25.73834,62.61974
447.6,25.7468,62.64701
447.7,25.75511,62.32399
447.8,25.7632,62.45581
447.9,25.77139,62.59648
448,25.77991,62.50443
448.1,25.78837,62.59407
448.2,25.79673,62.49262
448.3,25.80498,62.52851
448.4,25.81307,62.45091
448.5,25.82148,62.49562
448.6,25.83,62.35862
448.7,25.83841,62.69481
448.8,25.84677,62.43158
448.9,25.8548,62.45073
449,25.86311,62.47713
449.1,25.87162,62.55059
449.2,25.88009,62.33844
449.3,25.88845,62.6032
449.4,25.89664,62.51107
449.5,25.90473,62.61153
449.6,25.91314,62.53377
449.7,25.92171,62.49503
449.8,25.93007,62.42712
449.9,25.93832,62.50161
450,25.94641,62.59626
450.1,25.95471,62.38577
450.2,25.96328,62.41507
450.3,25.97175,62.56989
450.4,25.98011,62.47292
450.5,25.98825,62.52234
450.6,25.99639,62.37561
450.7,26.00486,62.62297
450.8,26.01337,62.46909
450.9,26.02179,62.5426
451,26.03004,62.39712
451.1,26.03807,62.4754
451.2,26.04638,62.17511
451.3,26.05494,62.42703
451.4,26.06341,62.48254
451.5,26.07177,62.38822
451.6,26.07991,62.2639
451.7,26.08805,62.2083
451.8,26.09652,62.26819
451.9,26.10504,62.21126
452,26.11345,62.48955
452.1,26.1217,62.38665
452.2,26.12978,62.21632
452.3,26.13814,62.14853
452.4,26.14666,62.43071
452.5,26.15507,62.21044
452.6,26.16343,62.25425
452.7,26.17152,62.15609
452.8,26.17971,62.14069
452.9,26.18823,62.48049
453,26.1967,62.34729
453.1,26.20505,62.18107
453.2,26.21336,62.27598
453.3,26.22145,62.26537
453.4,26.2298,62.37998
453.5,26.23832,62.1408
453.6,26.24673,62.15408
453.7,26.25509,62.31424
453.8,26.26318,62.24986
453.9,26.27143,62.13874
454,26.27989,62.03107
454.1,26.28836,62.20501
454.2,26.29677,62.14149
454.3,26.30502,61.96478
454.4,26.313,62.14932
454.5,26.32146,62.21216
454.6,26.32998,61.89437
454.7,26.33839,62.38834
454.8,26.34675,62.22459
454.9,26.35484,62.22528
455,26.36309,62.252
455.1,26.37166,62.17184
455.2,26.38007,62.17457
455.3,26.38848,62.18062
455.4,26.39663,62.06042
455.5,26.40471,62.00579
455.6,26.41318,62.0504
455.7,26.42164,62.24281
455.8,26.43011,62.12645
455.9,26.43836,62.01717
456,26.4465,62.09385
456.1,26.45475,62.09208
456.2,26.46332,61.93406
456.3,26.47173,61.93364
456.4,26.48014,61.97055
456.5,26.48829,62.16642
456.6,26.49637,61.98374
456.7,26.50484,62.15211
456.8,26.51336,62.03758
456.9,26.52177,62.37502
457,26.53002,62.04522
457.1,26.53811,62.04534
457.2,26.54641,62.25892
457.3,26.55498,61.80678
457.4,26.56339,62.09287
457.5,26.57175,62.07093
457.6,26.57984,62.03725
457.7,26.58803,62.00371
457.8,26.59661,62.01702
457.9,26.60507,61.98271
458,26.61343,62.01897
458.1,26.62173,62.00959
458.2,26.62977,61.95718
458.3,26.63812,62.11268
458.4,26.64664,61.89446
458.5,26.65505,62.07978
458.6,26.66341,61.81948
458.7,26.67155,61.85247
458.8,26.67964,62.07056
458.9,26.68822,61.89352
459,26.69673,61.95068
459.1,26.70509,61.87082
459.2,26.71334,61.79314
459.3,26.72143,61.91721
459.4,26.72978,61.80927
459.5,26.73836,61.81805
459.6,26.74677,61.88269
459.7,26.75513,61.78486
459.8,26.76321,61.76616
459.9,26.77135,62.02209
460,26.77993,61.70359
460.1,26.78839,61.85404
460.2,26.79675,61.89426
460.3,26.805,61.83429
460.4,26.81304,61.71381
460.5,26.8215,61.71109
460.6,26.83002,61.59842
460.7,26.83843,61.88398
460.8,26.84673,61.64291
460.9,26.85487,61.55299
461,26.86307,61.74474
461.1,26.87164,61.45535
461.2,26.88005,61.52327
461.3,26.88846,61.52116
461.4,26.89666,61.44049
461.5,26.9047,61.68686
461.6,26.91316,61.7614
461.7,26.92168,61.47535
461.8,26.93009,61.41407
461.9,26.93839,61.68738
462,26.94648,61.7352
462.1,26.95468,61.56224
462.2,26.9633,61.53252
462.3,26.97171,61.80033
462.4,26.98012,61.58355
462.5,26.98827,61.7228
462.6,26.99641,61.73082
462.7,27.00487,61.63074
462.8,27.01339,61.78376
462.9,27.0218,61.72116
463,27.03005,61.62355
463.1,27.03809,61.78791
463.2,27.04639,61.65936
463.3,27.05496,61.57095
463.4,27.06332,61.62626
463.5,27.07178,61.51303
463.6,27.07993,61.4623
463.7,27.08807,61.57973
463.8,27.09653,61.72734
463.9,27.105,61.52427
464,27.11341,61.63296
464.1,27.12171,61.56961
464.2,27.1298,61.35346
464.3,27.13811,61.61632
464.4,27.14662,61.36259
464.5,27.15509,61.60924
464.6,27.16339,61.45484
464.7,27.17153,61.33254
464.8,27.17973,61.36898
464.9,27.18825,61.2832
465,27.19671,61.35805
465.1,27.20507,61.31974
465.2,27.21338,61.29874
465.3,27.22136,61.20464
465.4,27.22982,61.26029
465.5,27.23834,61.34877
465.6,27.2468,61.36567
465.7,27.25511,61.22979
465.8,27.2632,61.06485
465.9,27.27139,61.26349
466,27.27991,61.34609
466.1,27.28838,61.20824
466.2,27.29673,61.37414
466.3,27.30498,61.16815
466.4,27.31307,61.44402
466.5,27.32143,61.08596
466.6,27.33,61.12616
466.7,27.33846,61.34047
466.8,27.34677,61.16745
466.9,27.35485,60.95741
467,27.36311,61.16185
467.1,27.37162,61.31443
467.2,27.38009,61.24908
467.3,27.38845,61.21247
467.4,27.39664,61.14227
467.5,27.40473,61.18004
467.6,27.41314,61.02586
467.7,27.42166,61.18486
467.8,27.43007,61.27453
467.9,27.43832,61.13064
468,27.44641,61.33421
468.1,27.45471,60.9646
468.2,27.46329,61.27446
468.3,27.47175,61.35738
468.4,27.48011,61.20531
468.5,27.48825,61.34941
468.6,27.49639,61.27782
468.7,27.50486,61.32223
468.8,27.51338,61.05667
468.9,27.52179,61.29209
469,27.53004,61.19503
469.1,27.53812,61.36115
469.2,27.54637,61.36684
469.3,27.55495,61.31156
469.4,27.56341,61.24836
469.5,27.57177,61.20991
469.6,27.57991,61.24126
469.7,27.58805,61.31229
469.8,27.59652,61.15511
469.9,27.60504,61.24099
470,27.61345,61.11931
470.1,27.62175,61.43893
470.2,27.62979,61.18935
470.3,27.63809,61.18579
470.4,27.64666,61.13448
470.5,27.65507,61.15067
470.6,27.66343,61.27082
470.7,27.67152,61.16435
470.8,27.67966,60.99298
470.9,27.68823,61.1152
471,27.6967,61.03893
471.1,27.70505,61.18734
471.2,27.71336,60.92285
471.3,27.72145,61.06033
471.4,27.7298,60.99957
471.5,27.73832,60.88362
471.6,27.74678,61.08149
471.7,27.75509,60.77293
471.8,27.76323,60.91871
471.9,27.77143,60.99959
472,27.77989,60.98191
472.1,27.78841,61.11184
472.2,27.79677,60.9566
472.3,27.80502,60.86121
472.4,27.813,60.8642
472.5,27.82146,61.08728
472.6,27.82998,60.94371
472.7,27.83839,60.9958
472.8,27.84675,61.04837
472.9,27.85484,61.07136
473,27.86303,61.10186
473.1,27.87161,61.1467
473.2,27.88007,61.14916
473.3,27.88848,61.03822
473.4,27.89662,60.9138
473.5,27.90471,61.05651
473.6,27.91313,60.94816
473.7,27.92164,60.90702
473.8,27.93011,61.17837
473.9,27.93841,60.90855
474,27.9465,60.85019
474.1,27.95475,60.96611
474.2,27.96327,60.83369
474.3,27.97173,60.85018
474.4,27.98014,60.71714
474.5,27.98829,60.80478
474.6,27.99637,60.85974
474.7,28.00484,60.69558
474.8,28.01336,60.7524
474.9,28.02177,60.71061
475,28.03002,60.72721
475.1,28.03811,60.68311
475.2,28.04641,60.81813
475.3,28.05498,60.33459
475.4,28.06345,60.5224
475.5,28.0718,60.56603
475.6,28.07984,60.4821
475.7,28.08804,60.50683
475.8,28.09655,60.53459
475.9,28.10507,60.5196
476,28.11343,60.64479
476.1,28.12173,60.43946
476.2,28.12971,60.43738
476.3,28.13812,60.45953
476.4,28.14664,60.53518
476.5,28.15511,60.44329
476.6,28.16341,60.5061
476.7,28.1715,60.61945
476.8,28.17964,60.37064
476.9,28.18821,60.63082
477,28.19673,60.67839
477.1,28.20509,60.34909
477.2,28.21334,60.44695
477.3,28.22143,60.58269
477.4,28.22979,60.48151
477.5,28.2383,60.67192
477.6,28.24677,60.49856
477.7,28.25513,60.59186
477.8,28.26316,60.5148
477.9,28.27136,60.52956
478,28.27993,60.58658
478.1,28.28839,60.49107
478.2,28.29675,60.58602
478.3,28.30494,60.42607
478.4,28.31304,60.62872
478.5,28.32145,60.29945
478.6,28.33002,60.52074
478.7,28.33843,60.651
478.8,28.34673,60.56295
478.9,28.35482,60.42554
479,28.36307,60.5121
479.1,28.37164,60.51194
479.2,28.38005,60.45018
479.3,28.38846,60.64252
479.4,28.3966,60.67197
479.5,28.4047,60.5131
479.6,28.41316,60.63945
479.7,28.42163,60.56778
479.8,28.43009,60.78931
479.9,28.43839,60.61898
480,28.44643,60.64581
480.1,28.45473,60.53598
480.2,28.4633,60.61734
480.3,28.47171,60.63705
480.4,28.48013,60.50146
480.5,28.48827,60.51954
480.6,28.49641,60.49564
480.7,28.50488,60.66309
480.8,28.51339,60.59176
480.9,28.5218,60.61812
481,28.53005,60.67068
481.1,28.53803,60.77644
481.2,28.54645,60.63884
481.3,28.55496,60.62856
481.4,28.56338,60.61393
481.5,28.57173,60.67675
481.6,28.57987,60.68518
481.7,28.58807,60.43491
481.8,28.59653,60.58846
481.9,28.60505,60.61707
482,28.61341,60.52608
482.1,28.62171,60.61943
482.2,28.6298,60.53568
482.3,28.63811,60.6803
482.4,28.64663,60.70895
482.5,28.65509,60.63806
482.6,28.66345,60.6423
482.7,28.67148,60.63841
482.8,28.67973,60.50215
482.9,28.68825,60.65757
483,28.69666,60.68531
483.1,28.70512,60.65995
483.2,28.71332,60.6566
483.3,28.72136,60.84695
483.4,28.72982,60.75863
483.5,28.73834,60.73747
483.6,28.7468,60.83494
483.7,28.75505,60.57527
483.8,28.76319,60.59832
483.9,28.77139,60.71238
484,28.77991,60.64006
484.1,28.78837,60.7486
484.2,28.79673,60.81113
484.3,28.80498,60.63932
484.4,28.81307,60.54132
484.5,28.82143,60.67087
484.6,28.83,60.66525
484.7,28.83846,60.75945
484.8,28.84677,60.70204
484.9,28.8548,60.52596
485,28.86311,60.46875
485.1,28.87163,60.62224
485.2,28.88009,60.61518
485.3,28.88844,60.49933
485.4,28.89664,60.54439
485.5,28.90473,60.62168
485.6,28.91314,60.52814
485.7,28.92166,60.38046
485.8,28.93007,60.35718
485.9,28.93832,60.23439
486,28.94641,60.46464
486.1,28.95471,60.32775
486.2,28.96334,60.35118
486.3,28.97175,60.27173
486.4,28.98011,60.37583
486.5,28.98825,60.32053
486.6,28.99645,60.41792
486.7,29.00486,60.30017
486.8,29.01337,60.38834
486.9,29.02173,60.38234
487,29.03004,60.24645
487.1,29.03807,60.20324
487.2,29.04638,60.28848
487.3,29.055,60.36528
487.4,29.06336,60.20245
487.5,29.07177,60.20008
487.6,29.07991,60.41057
487.7,29.08805,60.47416
487.8,29.09652,60.38726
487.9,29.10503,60.34601
488,29.11344,60.46939
488.1,29.12175,60.46343
488.2,29.12978,60.18899
488.3,29.13814,60.27069
488.4,29.14661,60.39009
488.5,29.15507,60.19011
488.6,29.16343,60.30249
488.7,29.17152,60.19971
488.8,29.17971,60.21408
488.9,29.18823,60.31635
489,29.1967,60.35969
489.1,29.20505,60.10406
489.2,29.21336,60.11124
489.3,29.22145,60.25224
489.4,29.2298,60.25682
489.5,29.23832,60.2635
489.6,29.24678,60.27158
489.7,29.25509,60.25229
489.8,29.26318,60.31176
489.9,29.27143,60.17031
490,29.27989,60.21681
490.1,29.28835,60.07997
490.2,29.29676,60.31864
490.3,29.30496,60.10693
490.4,29.31305,60.1769
490.5,29.32146,60.37037
490.6,29.32998,59.93781
490.7,29.33839,60.22833
490.8,29.34675,60.30894
490.9,29.35484,60.20159
491,29.36304,60.26065
491.1,29.37161,60.19169
491.2,29.38007,60.17119
491.3,29.38848,60.14541
491.4,29.39662,60.30831
491.5,29.40471,60.42884
491.6,29.41318,60.42135
491.7,29.42159,60.20103
491.8,29.43005,60.35172
491.9,29.43841,60.06224
492,29.4465,60.3859
492.1,29.45475,60.32024
492.2,29.46327,60.11764
492.3,29.47173,60.17099
492.4,29.48014,60.27179
492.5,29.48834,60.17043
492.6,29.49643,60.09248
492.7,29.50484,60.0635
492.8,29.51336,59.97658
492.9,29.52177,60.17721
493,29.53001,60.08953
493.1,29.53811,60.06567
493.2,29.54641,60.14042
493.3,29.55498,60.13246
493.4,29.56339,60.04075
493.5,29.57175,60.05205
493.6,29.57984,59.9884
493.7,29.58804,60.11409
493.8,29.59655,60.24809
493.9,29.60502,60.09079
494,29.61343,60.10492
494.1,29.62168,60.17194
494.2,29.62977,60.06886
494.3,29.63812,60.11129
494.4,29.64664,60.13459
494.5,29.65505,59.99776
494.6,29.66341,59.91754
494.7,29.67155,59.9711
494.8,29.6797,59.86371
494.9,29.68822,59.82289
495,29.69668,59.88162
495.1,29.70509,59.86786
495.2,29.71334,59.71057
495.3,29.72137,59.92423
495.4,29.72978,59.58458
495.5,29.7383,59.89261
495.6,29.74677,59.7447
495.7,29.75513,59.64573
495.8,29.76321,59.75204
495.9,29.77141,59.77077
496,29.77993,59.83846
496.1,29.78839,59.83427
496.2,29.79675,59.74439
496.3,29.805,59.70289
496.4,29.81303,59.80586
496.5,29.82144,59.82192
496.6,29.83002,59.97181
496.7,29.83843,59.79166
496.8,29.84673,59.73031
496.9,29.85488,59.8043
497,29.86307,59.82237
497.1,29.87164,59.86412
497.2,29.88005,59.54786
497.3,29.88846,59.6354
497.4,29.89661,59.59933
497.5,29.9047,59.64791
497.6,29.91316,59.42126
497.7,29.92163,59.59497
497.8,29.93009,59.37971
497.9,29.93839,59.35996
498,29.94643,59.45312
498.1,29.95468,59.53395
498.2,29.96325,59.26025
498.3,29.97171,59.51608
498.4,29.98012,59.48383
498.5,29.98827,59.42125
498.6,29.99641,59.33082
498.7,30.00487,59.49212
498.8,30.01334,59.3997
498.9,30.0218,59.36203
499,30.03005,59.3876
499.1,30.03809,59.33764
499.2,30.04639,59.28843
499.3,30.05496,59.28329
499.4,30.06337,59.52245
499.5,30.07178,59.49306
499.6,30.07993,59.30441
499.7,30.08807,59.40042
499.8,30.09653,59.35939
499.9,30.10505,59.35926
500,30.11341,59.38553
500.1,30.12171,59.40937
500.2,30.12975,59.38038
500.3,30.13811,59.33695
500.4,30.14663,59.36423
500.5,30.15509,59.42779
500.6,30.16339,59.38209
500.7,30.17154,59.22608
500.8,30.17968,59.45883
500.9,30.1882,59.19291
501,30.19666,59.38525
501.1,30.20512,59.39221
501.2,30.21337,59.26668
501.3,30.22135,59.36845
501.4,30.22982,59.35777
501.5,30.23834,59.46904
501.6,30.2468,59.37172
501.7,30.25511,59.26539
501.8,30.2632,59.30352
501.9,30.27139,59.29523
502,30.27991,59.23853
502.1,30.28837,59.36697
502.2,30.29673,59.2463
502.3,30.30498,59.34357
502.4,30.31307,59.09982
502.5,30.32148,59.30437
502.6,30.33,59.19018
502.7,30.33846,59.2503
502.8,30.34677,59.25669
502.9,30.3548,59.20026
503,30.36305,59.16265
503.1,30.37162,59.27357
503.2,30.38009,58.97489
503.3,30.38844,59.05228
503.4,30.39664,59.22248
503.5,30.40473,58.98757
503.6,30.41314,58.99829
503.7,30.42166,58.95805
503.8,30.43007,59.04559
503.9,30.43838,59.03935
504,30.44641,59.04856
504.1,30.45471,58.96727
504.2,30.46328,59.09756
504.3,30.47175,59.03653
504.4,30.48011,59.11743
504.5,30.48825,59.29699
504.6,30.49639,58.88737
504.7,30.50486,58.97735
504.8,30.51337,59.11341
504.9,30.52179,59.0817
505,30.53004,58.95153
505.1,30.53807,58.88852
505.2,30.54638,59.09775
505.3,30.555,59.10938
505.4,30.56335,58.98754
505.5,30.57177,59.00337
505.6,30.57991,59.13354
505.7,30.58805,59.069
505.8,30.59652,59.12763
505.9,30.60503,59.20316
506,30.61345,58.89805
506.1,30.62175,58.98553
506.2,30.62979,58.96486
506.3,30.63809,58.91877
506.4,30.64666,58.92083
506.5,30.65507,59.00517
506.6,30.66343,58.91672
506.7,30.67152,58.86287
506.8,30.67966,58.77654
506.9,30.68823,58.7938
507,30.69669,58.96048
507.1,30.70505,58.93165
507.2,30.71336,59.07228
507.3,30.72139,58.92042
507.4,30.7298,58.99457
507.5,30.73832,58.93637
507.6,30.74679,58.87499
507.7,30.75509,58.89414
507.8,30.76318,58.91211
507.9,30.77143,58.89635
508,30.77989,58.89711
508.1,30.78835,59.06497
508.2,30.79677,59.08668
508.3,30.80496,58.78346
508.4,30.813,58.95033
508.5,30.82146,58.82121
508.6,30.83003,58.76974
508.7,30.83839,58.92026
508.8,30.84675,58.76997
508.9,30.85484,58.76027
509,30.86309,58.84681
509.1,30.87161,58.94649
509.2,30.88013,58.7507
509.3,30.88848,58.72565
509.4,30.89662,58.77987
509.5,30.90471,58.40623
509.6,30.91312,58.78003
509.7,30.92164,58.60929
509.8,30.93005,58.79149
509.9,30.93836,58.58578
510,30.94645,58.74887
510.1,30.95475,58.62267
510.2,30.96327,58.64831
510.3,30.97168,58.87233
510.336,30.97446,58.75523
